Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,16587.514580972704,84988628ee9a41a156d52756ec53c500d9ed73823156512247ef5caeed0ab0fb,gAAAAABoF5NHEOPxzpCtXvRuIe9j0XdJbUQqQSWoSmY48sdpfGWeq7ejzowIGwXRm3bgmcGhszPKx_z_gOhS5ZQ96a9Eqbrpn7x8DfxN7WSuvIZOkp61IjU=,gAAAAABoF5NHKXbWV0QTnMMuXTLDpbgthf4l-tw1xMGPb2UYHKLwPd5JWSmbesAN5pZV_72zUqBRLFBxaaa5dO8PHdwJpj2Mcw==
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949,e93bbe1e8f0f657cf15ab7cc89999bcddc5db5e189778d654e7c254affe7c5c1,gAAAAABoF5NHRwZr0ekNeFoTynWRkVAfLPJcqEZR2ioHFcN1wTVnkghkzxniHJr1dyc_CtdFyz9FQ2CwQ7XSV6cwOLi9ixvw1tLLMrIaHbaxiGlkyQZr56c=,gAAAAABoF5NH7rsWrLVJcj418yPpwBDgPXCbcbIlRW1dTEzrN--6mN0L4qUmIlqSh_t3raJGdumbpVR73E_22UYTwaG0uA_ZRw==
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,33137.46096329069,cc5bd420682c3113e97aebf72d5222ef8b07fd56e0977fa5ed72d1946aea3a6f,gAAAAABoF5NHyk0TC86JpZNHlQs6JH_hj-3LBi-03YuLYEPjOFOi6l7Bscs-XBfClHrqNy3gytjT97P-u91fkbNQ4a0Il6tem7l1gqYUXLH1pdOPC1JSu_s=,gAAAAABoF5NHiBihv_XUzH-ZEMJnJNsehN6JnA46QwiGjSolqHaAPfyxq7fIgzvqyZKYkMWBVMtva_VP9r5O3-4v7UuQgDHsZg==
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248,77447dddeebf507902c372cae0f0c7ba343e4eb41d4c2b33ea625d616bf0916a,gAAAAABoF5NHGmCD1_YlR7xncbWE5SgEdHWoZ_Y6KLztHOSvFtbFHzN1zM3InwXpT3sLD5V-adXQysXXDPA90XNj25AJtQzjfLr9506HUrf3WFgypmKPZZ8=,gAAAAABoF5NHOu8X-bv6OzUpm8v3LQEgLu2oyUfYjlQK_AmqBljOMhYcMzFVG0G3I1OW5vYqN-LLaO3Wy1BWO8srl0OQCWr0WQ==
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971514,32178.29275976765,f1bda6b08ab21e1669807b7ab0e1cb95ddd338d27928b285cd7e1d799913626e,gAAAAABoF5NH_x9SCQa313GCZc35CJKDuniD7fwuKolWs8JD5-5WsjIyNYqNXIo8498hCtV5rm40hwnP4yyV-QLYja2AkbzlAZDdYI9KXIITZiZf30SESsI=,gAAAAABoF5NHX-m7dbYeW3T4SGLvht3p_gofZTIKByazSeft3q2vUI1jSwRj7geviE3H-RGaO18JLGV99s81nVr5zIR_fPlnHA==
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728,1d9d08be3f00821a77cbf39e06857eb165aa6c1b5b8a02dd4a675b3e3e4ba1c7,gAAAAABoF5NH9H5i7an9CPhcTg-9nuFYFYrmzyksCzC_BadU2eoZcb4-84tO8c6N4n2LWt7X91rn_J9avQ507YmU_Lm45nye2O3fs7NThiigQa0XtogZT2Y=,gAAAAABoF5NHuCnoBCvVg8yHzkdzKHweFN5ATRl50VE4LcnPeQDv5Kra3E5VRYAQx7gk0dibKpKM30Qfm76owpz2LN7F477_lw==
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,17106.42782100887,54a1f31f840baf9fd47ea54d9a228f0112031b510c19dc7c68b5ce81df431e1b,gAAAAABoF5NH-hBoBYXPAvR3XUhlquYIBJbuDSPjw3PIKlv8hO-FLGZjQpeM6Aum2LKZpFlmvUrOzzpLmAOVQb4itH0-lxn6qeB71_EOjE6gAZsuc_juQO0=,gAAAAABoF5NHgqI6XNMaHfkyRO7e3--SjGvg_mZhnanwr0mBvT2oPUc5gK1CxgPkep2_6vYY1wGVP2ZyVDNQPG4pys0hC8d-aw==
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861,902fc7a535a4a5260b8b0ab70cbf36a93ae4007ed19720182d9adf634c08452e,gAAAAABoF5NHg4I1JBisE9gnGO4fKgbOY-KudczgkUP9lqvUpy_bYf6IE9VHs5PNB7JPLX4oBfng_TSq-ZbgT9j9WImPDfDR51CkknzvY7KYA3lyZJa-E7I=,gAAAAABoF5NHoFnAemu0I8YSEvRmXtHjJBr3T_gs6ec5cmrKigb0AHk-sWEVQWq7AppjjdVYv3nHiJ63Oj_pA3FjsNBItZeakw==
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084,132a566a327deb6c89b12dd04e72239fa01f7214d6db7a1efdabf97d53cf1bd3,gAAAAABoF5NHOjZAaTfPpVWv1StshtgL_igbd7ND7ZYUbOQvHrDprT_SsUUPNpmNjvWUmZgZti-RN1u6KlZuc_1eyGjY_lvqjhLtgOBLJaySWqNfUKNGzjI=,gAAAAABoF5NHItk3LsR89NfI089XYFer8GY4VAqBb3aw3h58UodQtORr3DM5Fr9WugiR6upkwC0uebn-Q5FErVoUHKFcKJj6Pg==
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152,094d51b157166a2d93b6edd7e4aa41056a9d1ccdbbb95d3bfc4f6ded626fe9d0,gAAAAABoF5NHS5-GEu1Ar7tKQlDxzaiQ7DWdVIf-TtcqS4EqwtKC6OTYGzlLSfFw508WuIDp1sWLrRHN8dKvJTMBbaZ6IUjgG0yOgycswmmHz_68nQsw_oU=,gAAAAABoF5NHrSczXMs84PPKLU8j7zJXv7oKM0mVnDFJ4cGEvAnVRdZqTIVcDAyJoPpoMm68ch_mxT-DED5WsVy8zy-3dZPLuQ==
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834,91e6470693fd8b2814e59f6cbe7966a437ea3bf3373effad58d77c43c6013fa8,gAAAAABoF5NHrs1ZIQ3ZH4131x0F-t4rc_l4OgvwZ2Ell4v8dt0mfoNu7egDmx5RcHb4q5LvjiYNXQc4_b8mKbU-2mdYkgMifQaLM_SsOTFnExmitfkO5Rc=,gAAAAABoF5NHG1jn8xmfX862Fwr_SluiirYWJ7X1DDN1JAwzRVvMJRhKbkh9WnhsAs0j-lB2_OKWtGck_B2Cc_2vDGRNsOeApQ==
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488,a61bab4877b74a4e153f7ef38668c2d6ae0df0acb50dfdf8f795fe34f2d2e8f4,gAAAAABoF5NHPWkpIYu1ll2femdOyoSm1H7O-cU0Yh60gIa8ticaYe2s_MLDMbfAsCXkV3LxAMSv3KMnG4CNSnvOWHMH0-mu5Zc6hocu9WBYwlIF3UOMuqM=,gAAAAABoF5NHNbO_bAHTphbGy92P1lShqFS9s7z0aNdR_eQyOJR5HtUoYULeGTUu_1aDcvY9b-9-d6px5oITSPLW-wf4QvKbOw==
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389,37d148f10944309f5c69560427300265cfed8bfd74c40d095696f9db1c78bbc5,gAAAAABoF5NHCUacyNvVvIYXqMt_QO1b6BXvWxXjwWwhUKwR2ahOQAcUYKjqFXqrSn7bE2jQHK9MLr4wM7F6oIZ9wtQgZmDgVDyzqihZIidjWvVrw77nFDY=,gAAAAABoF5NH-aIWHfVJI2oC0DEMXvMq0yTRyOUpBmFYNDvpFv8ond3Zef0872hiY3V809DXIj0NfC2nfCRpigPsO5TpD1BeRw==
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906,88799eba9a2ae40376fcec3c23c50228545411af191c9a3bb2601399cd04d2a5,gAAAAABoF5NHlZcwdr9TMi_BBxD6nhAhH7b079_IV2kHQh1FYmPIobPzsVP9P51hGcNjfmuTuTxBtPnh7_khm8Ijqh3IEa6Lkkkyqqbhw7V7cZkyUybpTJo=,gAAAAABoF5NH_zaWlYjcohRAw4ZrcsSsWXS09NxmBiqHLvTauYyVuE9v2fukvIKDFh6IOCjuOMxjo38724pIXb7bZ08P7wI2xg==
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206,6f97a4b3050e9539308ed53c0531930266981396cb4523a172f17606a88938bb,gAAAAABoF5NH8AAtW9o6_8H1Goc5T8Oh6WmD1-9FKe5AJGacwntkcpQAz2eM6RhM7IBPWHCNa5cqFaoabofJUa4LxdPa_TzzSOLGH3G1mcMUvObW36A_92E=,gAAAAABoF5NHuqM8Jlk2xMRFP9O37LUpMXGgWJbN6lTsB0hlFqTYdRYFYJd3F7hHwRKnt5Z24ROcqIq8R-wqma3IFmKSoDhx6g==
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582,664164c1cdb3446bdde07349d04a4534aa297cb2a0c6fc604f53e0ba7ae59dbb,gAAAAABoF5NHHBHF5Zl44IgHP2gHGhLOmBHKM_rQKykdIXzbVPwdScWcBTB0pxmtudXOdvf8BK29ysXud2JKosgjF0vfNFXj4gF9_G118NA4dkebzWoVspI=,gAAAAABoF5NHRgh6qRCCrUuwn5d8NVCpF2UD7sHkY1Zascu9GDsfZiMnsnSu6fQ2bGHBtIKPaQ4J79Fdx32AOjDUVVRFjdvCrA==
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061,5f9da01a47537c38d274679ea1851461ee6390f95576bedcc4216522c7dfc673,gAAAAABoF5NHtFpGZ5hF98x3L_3V9V6GjTviuYBk_MgZQXr4Sk4eFytFMmAJeA2sMbeLmdZkOYl46sb2sNOZ48JdIlSwAw359SFsjwUHWyB0SQw969WQ67A=,gAAAAABoF5NHRgS4LunEYA2IYIlCtCU5Pd6Ht0Q_Crf0YyUu-OTezownEAiiGb7kvzyR5OYt8c1G7Lu9Wk3khQ9G8yWJaKPykA==
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664,79da7c471c8953206d6b022c3bfab29665522a245edfcc9de4209abf8b034be6,gAAAAABoF5NHkItYjdbAGLi_19Oo0KyDEOkk_NC1sylYZUusQxehhV-tpvuwzmki7EeUBpdummyfdDXxSfw_9FzzMyy0MjAY_laNFQxOCDU7MJgsz3xrrSU=,gAAAAABoF5NHSTOX8Aw9BrP3Jt7GTEYGEck7le72vBh5EiDEc5_6Y3p3jzPw87dePO5biGXFpu-bfAAdra4kV1d1lgFjy2b_xg==
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,db2d5cba7fc01cc659b1d5e648b547b059da658cbf069cc6c56dc7583115a32b,gAAAAABoF5NHVkLQz-TC8SdKWdOFi8tZ3ikN_2a1JvNQFwPU3HndBWQvlOW5GGxfT3YTSq4KQqosVGGxYirX4cCcNlSwcSgw3FwMMzsZpB9MgKLidlIHnPI=,gAAAAABoF5NH1St86h157LStC0M3T7n31FM0PBxx5m1hAdROc28QUCj6jI7uzF7MgEKGOFd9eB9-S0JL7aJW7VBkIivPugG0_Q==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,94e8a8dec076c1b03a4041906b2e26c7782d7e88ba6af7983139b103537629f9,gAAAAABoF5NHAlSGdPQWCJXsfZ7mMpPfDB44EyITMIPp6NVe7zV5-wMadYQIPOB1nezBy0nJzc-WJE8pEn4okWf-pLBBpKzEK-w9T8D5kLxg_Xa0UuC4VH8=,gAAAAABoF5NHHTwL8Ab-I0HxxnVAM8tJBMQNiNvNc1HfSTgbq0SU7obEluZ6jqS6ZuRV0papFTMXP4X3y8S17VekLxRaV4Y0HQ==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,703f7e6fcacb97087bf55c5d69eb53a066e349ca1fd03979d81431fcbcba4167,gAAAAABoF5NHVo0nxEMtZ3bplYejFgq5iIyMuqlmtsVyteC4Jr99KOard9E8pjIcpwBr15U7vNB5APhhZuh_nKV-cE-oObuCt7WtivGaoaPr5WP3c_jQE04=,gAAAAABoF5NHDUiW63prC3MrKDmbVlv5saOYWUxyTmLafmsXQMu4mCafYnzs__oJ3y7GenI6E0EadDJv5sYslYPfmZxzlHz4Pw==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,3c9e7c9cca4e8b544b10bb6a318712057f20f104a954dd60674d6469e4645efd,gAAAAABoF5NH2HnJCqMeZcp8Y1G0HMxEP6xLjbjgvZCYCpeUbzxCF3u8xP47bq9uzzGuGcce-FkXYH1K_-jBjXFDMGUPwJOBMXHB24UBiHNKABnfyn80br8=,gAAAAABoF5NHIKP83lfEodAic39P8KhixLZSG8ELjhjy08rK_mSL03X3jZXEZRxjvI7_Z1f2xHTm3Dk9WCuH57i1OZh54j9kVA==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,6b80bfc1acdbbe1b0bb86aaa2c87c0ab7d47963a603d3a7020f42bc98e4061cc,gAAAAABoF5NHixjaZI1c4seQ35cfuRksmq04VyU-xMwh-N0I-j1wAVWVgvMDjpWZy-1tVukyLfPsAZ3ON2sjjkR4fO7kp03Xa_rWd56PThddaEUwgUqxVxw=,gAAAAABoF5NH2DWyzgIbB-g9H2z0dH1v7vjr2hoBX9A31HtWPb117X2ZrRGDGf7uTPxpIJEFlcj2J6Dy4YqtdNwl3DWGnHBNpw==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,e4b339fb48cbb46131d3a4ceb24f72f72ed219a0487f7f787cf02ec39dcb1707,gAAAAABoF5NHl3VN3lCYJ2DPbw02bq1VGHW61Yk9wVfgKlBBzPnuiXfQOiOlqXJiV6A-5pS-QwA6RjXMie5I09o68-zrYRpwydboE0bqUPTrDyL_WfQXOuU=,gAAAAABoF5NHciNaVTvQiveBcbrwcnpJBo7RJUGR-dgrgBwVn977IN_ko-y7Kf507Ok2le9WABOOimRwHog_jFPso6n2DwKexw==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,0151120e9e23ebb883755542aa259813f58985f46acfb08bcccba09247b1969e,gAAAAABoF5NHg7TYga2egr0h9a2D0J6NeEcPfg8gd9gR_po5TYJarjkGDzPK8KN1XpTtdchXbT7xthLQgMGzZsPLP_61mcK_y-VTVX_97b0tjlQtON0ysX4=,gAAAAABoF5NHbruDU6ugYZkasLolUvGTvRqs_-wjP7wtIYDmHCTdhKIEwmOtraj8j8-mQEN2Hi8Mj-C-k-dxBFlKF0h_GzPXJw==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,gAAAAABoF5NHB5vN8oFo1NLhLpzScdmhYA6SWIZbmp-HG7Pp7l1Mdu3eFpt3Vz-WwEYxv7tTQhVuHfkFSZGTLkA_7z4iC2_lnSeUZEupKbVfNAbXlFhnKJo=,gAAAAABoF5NHzsrFVHyceHPcHRWbEP2hHFKFXjMjx1IEAWCSPnQDeUqAOujTa6KG0JhE1ACfj7sof2R_2I6bw6e_TwmvXA9rGg==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,gAAAAABoF5NHeTjEEucdyeIZ-_lhfkKXgrNazKpWRrVl2G6vbbdEo92MO0KQLpMBtviy8VT9jr9W8ukqWw0ft-M8LA5QNQ5iC_UbjYyJ2k8BmKtULYK6o78=,gAAAAABoF5NHXZZPeEmCRf-CemUsT63YRj44rmMAIHlJOA7_e_oPVi7QvKdDp9YeLK--Wp9GVN1gWWdRtL9vY2CFk1ydabODlA==
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,7a98134c39c300ae121e29cf1806b75bebd0003c77677fb75bfce7ee90b7f173,gAAAAABoF5NH5y50rIa-pKQtetg-D1apz8Utl6Z8ESZutOfQUuphNHV1YFjScmWIN9KZg5_AVzFLSGXVQKvCbQ3XOdY57ifxBk1ua2l260Tr77_E8jhXCn8=,gAAAAABoF5NHU-nPUQJnzwZAKZqvCdLsi2Znwy54zcNbyG4IuI0BhSUmXPVve44De9QnI_t31sVolNkDfmIGg-PTOZDz5UiZ0g==
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592,c630ee0dfb9f309cd58f536f6a05d0b4191a50308528ed4982bd756cb7372680,gAAAAABoF5NHjTjnNmIWFtIbmASfjFpYpzkvhOSjKwKjtVH6SxtaeoDUJt6IGGp0F-0gUqfVpFs96RZ_6Bqoix7reMJLNU1XLPs037O7mJE8WtMJNkBIq_w=,gAAAAABoF5NHgoTbrO6xBf45k5OvwaQfrNd_E1opDR23nTm06AhzM2on_dy5ivtEkKZaqiqlr-vQPsR_0LABht8ldXiQGL3JMw==
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004,95598bd759e712d0acfd3c71e4996a187c952d5b6a114fd82eef021e1037c0cc,gAAAAABoF5NHFtwX-Tpm8j4fSRR5qiN-Y2XBUB2EctKPqRTqcTfN5cU9uiqR13kb67v8eNt3muG_e9Yt9IAmC4H_on0y5y7hQbROXqoyMPxfFmH5ZtrLuY4=,gAAAAABoF5NH46Gp0geQFnNhWSlIQpwdcmOJxItRIIpkJ5aZy9bZM3b_Udy8kYasWktWV8iYRReD5xftgLYyRHyIpdGw9YlLIw==
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037,bc99751c32351c8d16ce3b3e85a68c227822684bc62b7fc10041a378d33b3079,gAAAAABoF5NHw82W95apWj158c_KZ1vfEMH01ZFg0WPJbGcX06VoBavzyYhL8vgIaAOH1Kmu7bPw4QVjIqkOKWn5GB_PhohDwSX_7uD9SexVK8Lp7KPKTJE=,gAAAAABoF5NH6kkyY3zE7hNOcnn8W4EbfjCp2g6DAhchrHPv48QMDIqO55H2ZvCiyprOlwyiFEtWN-9X20MhXfoSlhl_289tgw==
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063,ab5712e2ead42a8b7520e374e7960b66b9b2a36f626d88cf0d942f2801508000,gAAAAABoF5NHM_Xu7MhZdeD6tQOAalgGEro7Ajae8ZxDF2i2VcXeguCrAjljixjIIUF6JWQ7AvQj1tpYrmteT6tRk4hwCKe72XuAnSbAqUDXaNaqeY3smVA=,gAAAAABoF5NHTBJuN4A9HHHfcJTYwrIeQsYIFbY0KQFW5Ci1ZnT_j9c1U1eUXIEMbSjStFUxy1gFJfHFg4bN8sDnS_Jo-zIdYg==
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,10350.814525506354,4379b1e17d6c5c4e790134840f8cd320388418c610b1b5a7319e2b1261746e98,gAAAAABoF5NH3TEWQk-iGTyBv88KIba76AVdpsI6C-N4KSLa9fqoHGt_pbfzMSS41sVNjeDcMVn3zxnx-bLI4hHdzfIridbjYlqJk_AwRtdJeWfDVl77TYI=,gAAAAABoF5NHW9ub8u-NzdvMdK-Nc9z0fZLy2j3CBRkW0oukSnT8rGee41ZkQQHAKXiXpKq0yVa__LRqgAzbd1gm6u-Ew62pMw==
Acer,3.939663139547828,32,256,14.564496683418277,2.763621628764984,10638.50244334717,08f5075ad6d67c669266e02b2bd7464e9f0dcc29d0acfc0a286939a41ed9bd38,gAAAAABoF5NHWypRqtx8PJI4egtrIzwRJNjSjALXRhj14nouX2qAMtUl_DncI5vi5H8PtaZhiV40z_V7P8UifViV-_fZjUN8MshEXmG0H5dIjHkh91Sz7IU=,gAAAAABoF5NHPVDuMSi2kFdUL0qMXN7YLFII2rNZlHj0173MxMYjo0nYC24_R_3R5wJGtYOT5lwxtp-bWaLYFUvp7E69HSjCTA==
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.34781522652,faf0c0d956aaed67920857271063345a8c89f134fbe2947df3c58970d8786b3b,gAAAAABoF5NHaSRPo8kpx4aN64cfOK2QL93FTbNm-SEfNaRgY3hq8J0Q2QZNjaRj38cekt5wk3vbdBCY2Va_RQHcT-1omo466OaGwiiURQbB2papFb5whts=,gAAAAABoF5NHyB9BtbjBMAfe-J4HTPn-x76mVoq1UM_OFTMhnkvy18Z7h1zg1u03Qc2Rt6mSD4__7q_bIqXG1K14QoH_USbEsA==
HP,1.9552947892217485,32,1000,11.399165649265132,2.129945819762936,32500.15629105084,b1afa5f35b711950b38f7c3dcc1fa0c70fe6531c2d1a20f5bd329d9b651b20e8,gAAAAABoF5NHWDNtwcO1NGN7U9Itl4AyAW7ekgmYLUspqDJI1fVBpze10JeDgPmPJw2uBHvjFbm-2W3FTRT3w5suFAHN9EimpZRHeyNdX8lsLIO94Ki-yIw=,gAAAAABoF5NHY5a-hxwCU8A54BtyzEl7CSZOX5cYLYg-zk5ZlRYwoK80TnL6MCFAnUr6KoZKJqzf34pJ1G1mwud2oBfxdc7uxw==
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929,6469f4874b7329f418f2725eba381faa6092c2fd998cd75437ac6334a2663eac,gAAAAABoF5NHl01YVNQiZ9uOT1xxj3xIPnNnmMlh7SJwHMcmaexdycyqWrEu_Em8kqHkGQyB0ic5JuCK-Lw-1o7ohhkJAfyg-o3rEO_f_7UPTou1udMCLJ0=,gAAAAABoF5NHCK3DyCbOPSxqq3hhq9Z5tBphyDaMNdcrimRhRi3n6UTfh1jK16sWky7MrMNJju9Mph1bUCF-rDA-zNEc-8xD1g==
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348,18d1144783ed486eec0cce6daf90894ce6f32482f833152192368d444dd10a52,gAAAAABoF5NHBViLksjRHDhdaT71VEjYIx2i41KMHkISOUxGuSmPDDVnPdpZA2IIyVLUTg1Zgtm0pRsWxXLiC45GajPTYfOjjsdZgEYbtvZOYLL39-4Hibo=,gAAAAABoF5NH9fb6-wUpzLwHMYnrT3pqrxr4944-0JBVhH3XA019QtAnbkzYtP3nOV6U_rc91XjkUZU593CHzd6UganAbAAB4g==
Acer,2.745489291132848,16,256,14.69788695339738,4.23421018348763,9848.92119756115,58f74e0f418bd14e174e0f28057ce0316821dae1aef4d517f7e7ece00c820e63,gAAAAABoF5NH-cnZu3KjUY-BvTBR_ef65HGEZcEJdRiFuyxwwlKuOnUvNTCF5QUPybGJ425ZFp2tW_Ijn2M9RQuiVQfcj-XtvTtQWE-JSE2CVIC7OkjaLEo=,gAAAAABoF5NHuoKOAW0l2nMGLG_Mxki242kjuRg_RN3nm4DVCfFCS0z0C8zETGcf3uoVVz5DasuzlgRFD3YjgZtMP-RIQLIytA==
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841,86ada95f3ab612a2df719db55c6d9d5de3039c843b5bc8a9fd40fb98bab1c522,gAAAAABoF5NHahieSMc72nA1j0XrdlOTPWM1mwSYJXaEd9yZuEdc8tJCW7fOooQZrs8CWPP5WRULYLkr9ptiter0X_93U7dnPbQTlLppTK1FbGbTVmSlALs=,gAAAAABoF5NHPUh4rqLsY0HDnwTa-Eq-khmi18vKrjgXnQe5B1fsLZcTIdHqI5hTEM2w7o7jt0Pj-CFZx2sHQV63pfU9IryrmA==
Acer,3.29800444568066,16,512,15.14407862688804,2.587266819216874,17515.91518148312,37335fa37ec7040365eda70810b6b3a353f91bc29783d61e755a3448e87c5046,gAAAAABoF5NH4njWAPupP1GMZ5_BJxrYNM-62hgVgzI2t8m_H1AWTdAUMMhO_vt4nzHVgu-cKNEKs_qX9JWCRh-yNN9gwW6fe1GP_czz2kMWAe8Y2nFVnJA=,gAAAAABoF5NHVVWCMHNUVwhiVssFoVKSQfgJWn-yPUDEFnwG7tiu5aZYT4fvL2s6oru1FIbaauQu2GO_9cvmWd0XhePodPCVIA==
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876,8e58ad4e579499515ecb9558ca5064dde7ba60c9fd99e7830d921738f23693fc,gAAAAABoF5NHa2mlB9RwwAE8cTqzKdMMsCaLgyn_8gW2m9fXby4Q-X1lWqi_8_eefXgzibwDY98rtirxRv1fYQ5KMTeGYSRXVaZ9JOHkNbh902cpKStZc58=,gAAAAABoF5NHUn0tsBI5GO1k33lCHP5GUJ5EFW9MdKQjbTFvLSTjh6pdQHLnzRoQryb5xb9KoPGd6ZoIzoFTglKvDBzIH9QZ8w==
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,10192.670247531909,6f748f768537a8c2d6364546b2bbc7b1b9fd45273c65e24712c2bfc106162f37,gAAAAABoF5NHcZunwdimN_ICliM43JewLZ0kSOujmEKBzOqe7XEmTj3nwl66e0dm6ZEHm38juBEAhvglDQpXKRcwCGwnRiVOGrnSarguY3T4iFnAJR_bWmM=,gAAAAABoF5NHGMnyy5mxHRJ2R0bnsLT31uACXitqdhzoE9qbt2b1aUzIanW16KiwzMgHtwiB1oORLIgrY9jyyuN_Ujh9msLLkg==
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247,80184b21b735b1cadb446704ed18f88823c2e3b033007552b3af9ffd59dcd7ea,gAAAAABoF5NHDw197hmn0EXec-KyCxwk10CK5Na9ZUxyukwKoi8BQ-j32kL9cqexDxFcmAz8r25WcBQ86MtjCkrRL2CEpbyayxW39PfMItCAFOYO6dKpbwg=,gAAAAABoF5NHsUULNK5y3NhMyTrabflB2sB5HzUJ-0ueA4TUk4okF8u1XFaHlGwszoXwPIti7JKQsF2l_X2JKoD8yyaDEmz8Bw==
Asus,3.1258142158673423,4,1000,15.100722664445051,2.95191643226146,31661.60491503453,01b0b72742820576222e13991d6253d57ace4e8d5b05cda685132a0eb45e4149,gAAAAABoF5NHITzzimcT6wV4F_956Q3LmFFuf2uE_4qDnwnDPe6cP6YAZMqAnrPSs8d-qhsK3RthhK3f-59ZduHVj73RLssXDPDBS8RzOGTaHkgQ8MJYVUM=,gAAAAABoF5NHxVj19vxMWzc6I6GuXBlJCjtZRLcBGboa8Ysj82CVK1X0HK5sFrUR-h6wkrKSQQJToojRmK-WmBohVctU1lCvCA==
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924,149ca939a69aee5f45380f276b032a72fe3c68b2c1dbc2b151fbe87a0a7b9c82,gAAAAABoF5NHTIXKlU_Hgb9yiYqJ_tPKE7xPx7rIUtQJV50_uvfThk0_ZtojN0ZGn4h7sGReoF59o4y3vqI2bGL-JLrueSBXS_kNzzn1IyhoItalXaSQQXw=,gAAAAABoF5NHVwfpiBYMaNtV-DIUNqbZhGFY-ZtIF9Nf4r5tigm1CdfQNbFHezuGFoMzrhn3NLdn9hy0i3KbRrcu7nBgxNcWZQ==
HP,3.2005706060782284,32,512,15.800440592461207,2.18278616516216,18590.4167423866,8f78a9537364789ae6becdd92004ca179d9a8a7e91eacc9298555d39853617a4,gAAAAABoF5NHBCXJO7ML2yWq6jbqUYWccEKmQ6EZrH5zcWWDw01t9pn_5R-85rwXB11L5laqsWyizpa0gJo42vYImAht2f0UlXCVL328uc3Mf9bbs4FvVko=,gAAAAABoF5NHq8pmWfgWnOjgo7o-XS6Dyk9hnckK_AshQ0_RoqNt0U_Ryjsy7C__26s8nrUOgAV61rv6dRboGv6HxIL8gzvk5g==
